App,Category,Rating,Reviews,Installs,Type,Content Rating,Reviews_log,Installs_log,Rating_normalized,Reviews_normalized,Installs_normalized,popularity_score
BBC Media Player,ENTERTAINMENT,3.4,87384,10000000,Free,Everyone,11.378078922200462,16.118095750958314,0.6,0.6260550427107551,0.7777777825657402,0.66794
What's Your CS:GO rank?,GAME,2.3,278,10000,Free,Teen,5.631211781821365,9.210440366976515,0.3249999999999999,0.3098456740094116,0.4444492696759823,0.35976
Simple x3DS Emulator - BETA,GAME,4.3,0,50000,Free,Everyone,0.0,10.819798284210286,0.825,0.0,0.5221087433235612,0.44904
Best Fiends - Free Puzzle Game,GAME,4.6,1480189,10000000,Free,Everyone,14.207681015878878,16.118095750958314,0.8999999999999999,0.7817479915578428,0.7777777825657402,0.81984
Ay Vamos - PJ. Balvin - Piano,GAME,4.3,0,5,Free,Everyone,0.0,1.791759469228055,0.825,0.0,0.0864612500384548,0.30382
"Dollar General - Digital Coupons, Ads And More",SHOPPING,3.9,16678,5000000,Free,Everyone,9.721905722077173,15.424948670398354,0.725,0.5349275693798643,0.7443300100968498,0.66809
Cops N Robbers,GAME,4.0,37789,1000000,Free,Teen,10.539799796343535,13.815511557963774,0.75,0.5799304835887484,0.666666714889415,0.66553
Calls & Text by Mo+,COMMUNICATION,4.2,83239,5000000,Free,Everyone,11.32948328050757,15.424948670398354,0.8,0.6233811689625042,0.7443300100968498,0.72257
Deaf World DW,COMMUNICATION,4.3,298,10000,Free,Teen,5.700443573390687,9.210440366976515,0.825,0.3136550088298359,0.4444492696759823,0.5277
Sabka Malik Ek Sai,SOCIAL,4.2,17,1000,Free,Teen,2.8903717578961645,6.90875477931522,0.8,0.1590366727733762,0.3333815641482814,0.43081
English speaking texts,EDUCATION,4.4,1619,1000000,Free,Everyone,7.390181428226429,13.815511557963774,0.8500000000000001,0.4066293072252441,0.666666714889415,0.6411
Telemundo Now,ENTERTAINMENT,3.9,8674,1000000,Free,Teen,9.06820060481506,13.815511557963774,0.725,0.4989588098110368,0.666666714889415,0.63021
BGCN TV,VIDEO_PLAYERS,3.4,4334,100000,Free,Everyone,8.374476889214643,11.51293546492023,0.6,0.4607881104012906,0.5555560380757588,0.53878
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,10000000,Free,Everyone,12.790570575132524,16.118095750958314,0.925,0.7037744475550616,0.7777777825657402,0.80218
LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517395,100000000,Free,Everyone,14.232506265794592,18.420680753952364,0.825,0.783113949115578,0.888888889328545,0.83233
Nick,ENTERTAINMENT,4.2,123279,10000000,Free,Everyone 10+,11.722213469993996,16.118095750958314,0.8,0.6449903278753496,0.7777777825657402,0.74092
Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,1000000,Free,Everyone,10.54172966092674,13.815511557963774,0.8999999999999999,0.580036670359145,0.666666714889415,0.71557
We Heart It,SOCIAL,4.5,637309,10000000,Free,Teen,13.365011472376516,16.118095750958314,0.875,0.7353818588692153,0.7777777825657402,0.79605
Angry Birds Classic,GAME,4.4,5566908,100000000,Free,Everyone,15.532350520705474,18.420680753952364,0.8500000000000001,0.8546351660178231,0.888888889328545,0.86451
"Talkie Pro - Wi-Fi Calling, Chats, File Sharing",COMMUNICATION,4.5,201,1000,Paid,Everyone,5.308267697401205,6.90875477931522,0.875,0.2920763498601159,0.3333815641482814,0.50015
ClanPlay: Community and Tools for Gamers,COMMUNICATION,4.8,34443,1000000,Free,Teen,10.447090095816057,13.815511557963774,0.95,0.5748293258344123,0.666666714889415,0.7305
Granny,GAME,4.5,1135631,50000000,Free,Teen,13.94269988212018,17.72753358339242,0.875,0.7671679577799821,0.8554411125167106,0.83254
Add Watermark Free,PHOTOGRAPHY,4.3,18325,1000000,Free,Everyone,9.816076095525158,13.815511557963774,0.825,0.5401090976127221,0.666666714889415,0.67726
EP Mobil,SHOPPING,4.3,3,100,Free,Everyone,1.3862943611198906,4.61512051684126,0.825,0.0762779535451442,0.2227023748539915,0.37466
Web Browser & Fast Explorer,SOCIAL,4.4,54768,5000000,Free,Everyone,10.910879619440554,15.424948670398354,0.8500000000000001,0.6003483762828145,0.7443300100968498,0.73156
Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,10000,Free,Everyone,4.219507705176107,9.210440366976515,0.8,0.2321696039063427,0.4444492696759823,0.49221
Zlax.io Zombs Luv Ax,GAME,4.6,6344,500000,Free,Everyone,8.755422380148488,13.122365377402328,0.8999999999999999,0.4817488408750194,0.6332189858499012,0.67166
Kick the Buddy,GAME,4.3,1003269,50000000,Free,Teen,13.818775223141024,17.72753358339242,0.825,0.7603492620932496,0.8554411125167106,0.8136
Learn English from Persian: Persian to English,EDUCATION,4.3,423,100000,Free,Everyone,6.049733455231958,11.51293546492023,0.825,0.3328739554894431,0.5555560380757588,0.57114
Last Day on Earth: Survival,GAME,4.5,2308916,10000000,Free,Teen,14.652289141393451,16.118095750958314,0.875,0.8062116256134539,0.7777777825657402,0.81966
Hill Climb Racing,GAME,4.4,8923818,100000000,Free,Everyone,16.00423455194429,18.420680753952364,0.8500000000000001,0.880599599851668,0.888888889328545,0.87316
foody Cyprus - online ordering,SHOPPING,4.5,214,10000,Free,Everyone,5.3706380281276624,9.210440366976515,0.875,0.2955081471199019,0.4444492696759823,0.53832
Dp For FB,PHOTOGRAPHY,4.5,12,1000,Free,Teen,2.5649493574615367,6.90875477931522,0.875,0.1411309844584865,0.3333815641482814,0.44984
My Earthquake Alerts - US & Worldwide Earthquakes,WEATHER,4.4,3471,100000,Free,Everyone,8.15248607578024,11.51293546492023,0.8500000000000001,0.4485735292636171,0.5555560380757588,0.61804
pixiv,SOCIAL,4.2,86956,1000000,Free,Mature 17+,11.373169022579944,13.815511557963774,0.8,0.6257848857327937,0.666666714889415,0.69748
Monster Ride Pro,GAME,5.0,1,10,Free,Everyone,0.6931471805599453,2.3978952727983707,1.0,0.0381389767725721,0.1157102983453303,0.38462
MiniMovie - Free Video and Slideshow Editor,VIDEO_PLAYERS,4.5,504823,50000000,Free,Everyone,13.131965132660596,17.72753358339242,0.875,0.7225589704746056,0.8554411125167106,0.81767
bigbasket - online grocery,SHOPPING,4.3,216741,5000000,Free,Everyone,12.28646298508044,15.424948670398354,0.825,0.676036979659221,0.7443300100968498,0.74846
Discord - Chat for Gamers,COMMUNICATION,4.5,305347,10000000,Free,Teen,12.629207388769014,16.118095750958314,0.875,0.6948957750461514,0.7777777825657402,0.78256
BT One Phone Mobile App,COMMUNICATION,3.5,33,10000,Free,Everyone,3.5263605246161616,9.210440366976515,0.625,0.1940306271337705,0.4444492696759823,0.42116
DEER HUNTER RELOADED,GAME,4.3,314774,5000000,Free,Teen,12.6596133768699,15.424948670398354,0.825,0.6965688010735963,0.7443300100968498,0.7553
Blur Image Background,PHOTOGRAPHY,3.9,129272,10000000,Free,Everyone,11.769681726249368,16.118095750958314,0.725,0.6476021695931441,0.7777777825657402,0.71679
Quiz: Logo game,GAME,4.5,306764,10000000,Free,Everyone,12.633837261133104,16.118095750958314,0.875,0.6951505241088416,0.7777777825657402,0.78264
PokerStars Play: Free Texas Holdem Poker Game,GAME,4.6,14989,500000,Free,Teen,9.615138591096644,13.122365377402328,0.8999999999999999,0.529052930857565,0.6332189858499012,0.68742
allhomes.com.au,HOUSE_AND_HOME,3.8,874,100000,Free,Everyone,6.774223886357614,11.51293546492023,0.7,0.3727375292001963,0.5555560380757588,0.54276
"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368705,100000000,Free,Everyone,15.030039252329656,18.420680753952364,0.8500000000000001,0.8269965369726751,0.888888889328545,0.8553
Dragon Hills,GAME,4.5,354373,10000000,Free,Everyone 10+,12.778108131590685,16.118095750958314,0.875,0.7030887276125988,0.7777777825657402,0.78529
YouCam Makeup - Magic Selfie Makeovers,PHOTOGRAPHY,4.6,3337952,100000000,Free,Everyone,15.020868302817192,18.420680753952364,0.8999999999999999,0.826491924618693,0.888888889328545,0.87179
CQ-Mobile,COMMUNICATION,4.2,10,1000,Free,Everyone,2.3978952727983707,6.90875477931522,0.8,0.1319391821495095,0.3333815641482814,0.42177
Guns of Glory,GAME,4.0,120592,10000000,Free,Everyone 10+,11.70017651847291,16.118095750958314,0.75,0.6437777906166363,0.7777777825657402,0.72385
CKZ ORIGINS,GAME,4.5,219821,1000000,Free,Mature 17+,12.3005734069347,13.815511557963774,0.875,0.6768133761684243,0.666666714889415,0.73949
Crossy Road,GAME,4.5,4229977,100000000,Free,Everyone,15.25770735006331,18.420680753952364,0.875,0.8395234988284602,0.888888889328545,0.8678
LIFULL HOME'S,HOUSE_AND_HOME,4.2,7573,1000000,Free,Everyone,8.93247660846174,13.815511557963774,0.8,0.4914908802145862,0.666666714889415,0.65272
Pixel Art: Color by Number Game,GAME,4.7,1125017,10000000,Free,Everyone,13.93330959349266,16.118095750958314,0.925,0.7666512767490308,0.7777777825657402,0.82314
Tango - Live Video Broadcast,SOCIAL,4.3,3806669,100000000,Free,Mature 17+,15.152265349180388,18.420680753952364,0.825,0.8337217728237772,0.888888889328545,0.8492
U Camera : Phone 6s OS 9 style,PHOTOGRAPHY,4.2,2158,500000,Free,Everyone,7.677400430514807,13.122365377402328,0.8,0.4224329333008326,0.6332189858499012,0.61855
SPEED L,SHOPPING,4.3,85,50000,Free,Everyone,4.454347296253507,10.819798284210286,0.825,0.2450911622139822,0.5221087433235612,0.53073
Bokeh (Background defocus),PHOTOGRAPHY,4.0,50109,10000000,Free,Everyone,10.821975867953771,16.118095750958314,0.75,0.5954566329301115,0.7777777825657402,0.70774
Couple - Relationship App,SOCIAL,4.0,33249,1000000,Free,Everyone,10.411810046084,13.815511557963774,0.75,0.5728881147395635,0.666666714889415,0.66318
EO Mumbai,COMMUNICATION,4.2,0,10,Free,Everyone,0.0,2.3978952727983707,0.8,0.0,0.1157102983453303,0.30524
QuickPic - Photo Gallery with Google Drive Support,PHOTOGRAPHY,4.6,847144,10000000,Free,Everyone,13.649627151426357,16.118095750958314,0.8999999999999999,0.7510422425176385,0.7777777825657402,0.80961
CS Browser Beta,COMMUNICATION,4.3,125,5000,Free,Everyone,4.836281906951478,8.517393171418904,0.825,0.2661063169380972,0.41100631715213,0.5007
Photo Editor Pro,PHOTOGRAPHY,4.3,1871416,100000000,Free,Everyone,14.442206455890844,18.420680753952364,0.825,0.7946522643588486,0.888888889328545,0.83618
Santa's Monster Shootout DX,GAME,5.0,4,50,Paid,Teen,1.6094379124341005,3.9318256327243257,1.0,0.0885559616784917,0.1897300195572819,0.4261
Super Hero M Craft Run,GAME,3.7,303,100000,Free,Everyone,5.717027701406222,11.51293546492023,0.675,0.3145675158570836,0.5555560380757588,0.51504
ReadyOp DT,COMMUNICATION,4.6,8,1000,Free,Everyone,2.1972245773362196,6.90875477931522,0.8999999999999999,0.120897696000804,0.3333815641482814,0.45143
Lineage 2: Revolution,GAME,4.2,187972,5000000,Free,Teen,12.144053614476896,15.424948670398354,0.8,0.6682012012993387,0.7443300100968498,0.73751
RIDE ZERO,GAME,4.6,8778,100000,Free,Teen,9.080117784926207,11.51293546492023,0.8999999999999999,0.499614527771379,0.5555560380757588,0.65172
CJ Browser - Fast & Private,COMMUNICATION,4.2,5,100,Free,Everyone,1.791759469228055,4.61512051684126,0.8,0.0985878247729741,0.2227023748539915,0.37376
iSmart DV,VIDEO_PLAYERS,3.6,5692,1000000,Free,Everyone,8.646992628951082,13.815511557963774,0.65,0.4757827201457495,0.666666714889415,0.59748
Gmail,COMMUNICATION,4.3,4604483,1000000000,Free,Everyone,15.342541169275972,20.72326583794641,0.825,0.8441913026531351,1.0,0.88973
TerraGenesis - Space Colony,GAME,4.3,38957,1000000,Free,Everyone,10.570239421736542,13.815511557963774,0.825,0.5816053604379796,0.666666714889415,0.69109
Cut the Rope FULL FREE,GAME,4.4,2123381,100000000,Free,Everyone,14.568520658554784,18.420680753952364,0.8500000000000001,0.8016024396990329,0.888888889328545,0.84683
Coupon Sherpa,SHOPPING,4.4,7793,500000,Free,Everyone,8.961109485898655,13.122365377402328,0.8500000000000001,0.4930663445288408,0.6332189858499012,0.65876
"U - Webinars, Meetings & Messenger",COMMUNICATION,4.1,6601,500000,Free,Everyone,8.795127912413138,13.122365377402328,0.7749999999999999,0.4839335549087125,0.6332189858499012,0.63072
ek tuhi,VIDEO_PLAYERS,4.7,316,10000,Free,Everyone,5.75890177387728,9.210440366976515,0.925,0.3168715492891413,0.4444492696759823,0.56211
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781467,100000000,Free,Mature 17+,15.145622851991986,18.420680753952364,0.825,0.833356283281173,0.888888889328545,0.84908
Identity V,GAME,4.2,109263,1000000,Free,Teen,11.60152225120087,13.815511557963774,0.8,0.6383495454855461,0.666666714889415,0.70167
CONTRACT KILLER: ZOMBIES,GAME,4.4,144545,5000000,Free,Teen,11.881353074975827,15.424948670398354,0.8500000000000001,0.6537466524601158,0.7443300100968498,0.74936
Solitaire: Decked Out Ad Free,GAME,4.9,37302,500000,Free,Everyone,10.526829031352095,13.122365377402328,0.975,0.5792167943195641,0.6332189858499012,0.72915
Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,100000,Free,Everyone,7.986164860332727,11.51293546492023,0.8500000000000001,0.4394220515534801,0.5555560380757588,0.61499
Two Nights at jumpscare,GAME,3.8,596,100000,Free,Teen,6.391917113392602,11.51293546492023,0.7,0.3517018970241687,0.5555560380757588,0.53575
GoAction,VIDEO_PLAYERS,3.6,1522,100000,Free,Everyone,7.328437352895162,11.51293546492023,0.65,0.403231968361367,0.5555560380757588,0.53626
The Gang Sniper V. Pocket Edition.,GAME,3.9,6121,500000,Free,Mature 17+,8.719644119505357,13.122365377402328,0.725,0.4797802167647272,0.6332189858499012,0.61267
Web Browser & Explorer,COMMUNICATION,4.0,36901,5000000,Free,Everyone,10.516021029101829,15.424948670398354,0.75,0.5786221065557794,0.7443300100968498,0.69098
Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353813,10000000,Free,Everyone,12.77652663030368,16.118095750958314,0.8999999999999999,0.7030017088054212,0.7777777825657402,0.79359
iProperty Malaysia,HOUSE_AND_HOME,4.2,809,100000,Free,Everyone,6.697034247666484,11.51293546492023,0.8,0.368490330452672,0.5555560380757588,0.57468
Cameringo+ Filters Camera,PHOTOGRAPHY,4.6,28107,500000,Paid,Everyone,10.243809512312088,13.122365377402328,0.8999999999999999,0.5636442360439442,0.6332189858499012,0.69895
Cb browser,COMMUNICATION,5.0,5,50,Free,Everyone,1.791759469228055,3.9318256327243257,1.0,0.0985878247729741,0.1897300195572819,0.42944
Google Voice,COMMUNICATION,4.2,171052,10000000,Free,Everyone,12.049728728983316,16.118095750958314,0.8,0.6630111713636919,0.7777777825657402,0.74693
Critical Strike CS: Counter Terrorist Online FPS,GAME,4.3,22773,1000000,Free,Mature 17+,10.03337481337055,13.815511557963774,0.825,0.5520655059846354,0.666666714889415,0.68124
AH-1 Viper Cobra Ops - helicopter flight simulator,GAME,3.8,1088,100000,Free,Teen,6.9930151229329605,11.51293546492023,0.7,0.3847760602998231,0.5555560380757588,0.54678
Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,500000000,Free,Everyone,14.549433971997454,20.030118658386467,0.8999999999999999,0.8005522346117276,0.9665522227538712,0.88903
VLC for Android,VIDEO_PLAYERS,4.4,1031045,100000000,Free,Everyone,13.846084378880612,18.420680753952364,0.8500000000000001,0.7618518913841735,0.888888889328545,0.83358
B&W Photo Filter Editor,PHOTOGRAPHY,3.9,205,50000,Free,Everyone,5.327876168789581,10.819798284210286,0.725,0.2931552650686043,0.5221087433235612,0.51342
Nero AirBurn,VIDEO_PLAYERS,4.2,1008,100000,Free,Everyone,6.9167150203536085,11.51293546492023,0.8,0.38057780642008,0.5555560380757588,0.57871
Rock n Roll Music Quiz Game,GAME,3.7,80,10000,Free,Everyone,4.394449154672439,9.210440366976515,0.675,0.2417953920016081,0.4444492696759823,0.45375
Dragon X Adventure: Warrior Z,GAME,4.3,8537,100000,Free,Everyone 10+,9.052282067317908,11.51293546492023,0.825,0.4980829255127457,0.5555560380757588,0.62621
Lep's World 🍀,GAME,4.3,696019,50000000,Free,Everyone 10+,13.45313367453588,17.72753358339242,0.825,0.7402305991015405,0.8554411125167106,0.80689
The Coupons App,SHOPPING,4.5,181990,10000000,Free,Everyone,12.111712514286763,16.118095750958314,0.875,0.6664216997684308,0.7777777825657402,0.77307
Flippy Axe : Flip The Knife & Axe Simulator,GAME,5.0,7,100,Free,Everyone,2.0794415416798357,4.61512051684126,1.0,0.1144169303177164,0.2227023748539915,0.44571
GRE Flashcards,EDUCATION,4.5,13791,500000,Free,Everyone,9.531843992903474,13.122365377402328,0.875,0.5244698194566014,0.6332189858499012,0.67756
SNOW - AR Camera,PHOTOGRAPHY,4.3,1017237,50000000,Free,Everyone,13.832601669284156,17.72753358339242,0.825,0.7611100334317036,0.8554411125167106,0.81385
Will it Crush?,GAME,3.1,25825,5000000,Free,Everyone,10.159137015406596,15.424948670398354,0.525,0.558985308642486,0.7443300100968498,0.60944
AfterFocus,PHOTOGRAPHY,4.2,165224,10000000,Free,Everyone,12.015063460338654,16.118095750958314,0.8,0.6611037873149165,0.7777777825657402,0.74629
Snapseed,PHOTOGRAPHY,4.5,823109,50000000,Free,Everyone,13.620845128079011,17.72753358339242,0.875,0.7494585717609816,0.8554411125167106,0.82663
MTV,ENTERTAINMENT,3.8,35279,1000000,Free,Teen,10.471071510120728,13.815511557963774,0.7,0.5761488530990264,0.666666714889415,0.64761
Sic Bo Rave,GAME,3.9,164,10000,Free,Teen,5.10594547390058,9.210440366976515,0.725,0.2809439918284033,0.4444492696759823,0.48346
Should I Answer?,COMMUNICATION,4.8,237468,1000000,Free,Everyone,12.377792367621742,13.815511557963774,0.95,0.6810621882975687,0.666666714889415,0.76591
KineMaster – Pro Video Editor,VIDEO_PLAYERS,4.5,1013867,50000000,Free,Everyone,13.829283277144643,17.72753358339242,0.875,0.7609274458308583,0.8554411125167106,0.83046
EML UPnP-AV Control Point,VIDEO_PLAYERS,3.0,78,10000,Free,Everyone,4.3694478524670215,9.210440366976515,0.5,0.2404197475341139,0.4444492696759823,0.39496
BG Editor,PHOTOGRAPHY,4.2,0,5,Free,Everyone,0.0,1.791759469228055,0.8,0.0,0.0864612500384548,0.29549
Free english course,EDUCATION,4.7,142632,5000000,Free,Everyone,11.868030176739444,15.424948670398354,0.925,0.6530135877941521,0.7443300100968498,0.77411
Barbie™ Fashion Closet,GAME,4.1,68057,10000000,Free,Everyone,11.128115561787098,16.118095750958314,0.7749999999999999,0.612301330563938,0.7777777825657402,0.72169
MomentCam Cartoons & Stickers,PHOTOGRAPHY,4.2,1260143,50000000,Free,Everyone,14.046736558111832,17.72753358339242,0.8,0.7728923587159218,0.8554411125167106,0.80944
Anime et Manga Amino en Français,SOCIAL,4.8,3782,50000,Free,Teen,8.23827262463303,10.819798284210286,0.95,0.4532937550480639,0.5221087433235612,0.6418
GITZ.bz,SHOPPING,4.0,4,10,Free,Everyone,1.6094379124341005,2.3978952727983707,0.75,0.0885559616784917,0.1157102983453303,0.31809
Pacific Navy Fighter C.E. (AS),GAME,4.3,11379,500000,Free,Everyone 10+,9.339612707680322,13.122365377402328,0.825,0.5138926942403309,0.6332189858499012,0.65737
Teacher's Gradebook - Additio,EDUCATION,4.2,3241,100000,Free,Everyone,8.08394570229562,11.51293546492023,0.8,0.4448022382800751,0.5555560380757588,0.60012
imo free video calls and chat,COMMUNICATION,4.3,4785988,500000000,Free,Everyone,15.381203249077569,20.030118658386467,0.825,0.8463186028930946,0.9665522227538712,0.87929
Wish - Shopping Made Fun,SHOPPING,4.5,6211039,100000000,Free,Everyone,15.641838911707469,18.420680753952364,0.875,0.860659536192593,0.888888889328545,0.87485
Inbox.eu,COMMUNICATION,3.7,98,10000,Free,Everyone,4.59511985013459,9.210440366976515,0.675,0.2528368781503136,0.4444492696759823,0.45743
"Overstock – Home Decor, Furniture Shopping",SHOPPING,4.4,25717,1000000,Free,Teen,10.154946414830384,13.815511557963774,0.8500000000000001,0.5587547295930118,0.666666714889415,0.69181
Let's Poke The Egg,GAME,3.4,9051,1000000,Free,Everyone,9.110741006753427,13.815511557963774,0.6,0.5012995066311734,0.666666714889415,0.58932
AE Solitaire,GAME,4.3,1776,50000,Free,Everyone,7.482681828154651,10.819798284210286,0.825,0.4117189486509889,0.5221087433235612,0.58628
Pocket GMAT Math,EDUCATION,4.3,656,10000,Free,Everyone,6.48768401848461,9.210440366976515,0.825,0.3569712710782255,0.4444492696759823,0.54214
Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301,10000000,Free,Everyone,12.279796972672989,16.118095750958314,0.8,0.6756701962407728,0.7777777825657402,0.75115
Zombie Hunter King,GAME,4.3,10538,1000000,Free,Mature 17+,9.262837940933936,13.815511557963774,0.825,0.5096683229555848,0.666666714889415,0.66711
SVT Play,VIDEO_PLAYERS,3.7,11549,1000000,Free,Teen,9.35444071594994,13.815511557963774,0.675,0.5147085744441883,0.666666714889415,0.61879
AE Master Moto,GAME,4.0,17876,1000000,Free,Everyone,9.791270249415089,13.815511557963774,0.75,0.53874420770889,0.666666714889415,0.6518
slither.io,GAME,4.4,5235294,100000000,Free,Everyone,15.47093375217951,18.420680753952364,0.8500000000000001,0.8512558365277053,0.888888889328545,0.86338
Traffic signs BD,COMMUNICATION,4.4,7,500,Free,Everyone,2.0794415416798357,6.2166061010848646,0.8500000000000001,0.1144169303177164,0.2999819695263294,0.42147
Regal Cinemas,ENTERTAINMENT,4.3,32732,1000000,Free,Everyone,10.396139022323208,13.815511557963774,0.825,0.572025849367969,0.666666714889415,0.6879
Axe Champion,GAME,4.4,21,5000,Free,Everyone,3.091042453358316,8.517393171418904,0.8500000000000001,0.1700781589220816,0.41100631715213,0.47703
"Candy Camera - selfie, beauty camera, photo editor",PHOTOGRAPHY,4.4,3368649,100000000,Free,Everyone,15.030022628597736,18.420680753952364,0.8500000000000001,0.8269956222865255,0.888888889328545,0.85529
Toy Blast,GAME,4.7,1889582,50000000,Free,Everyone,14.451866727771725,17.72753358339242,0.925,0.7951838006547678,0.8554411125167106,0.85854
"RetailMeNot - Coupons, Deals & Discount Shopping",SHOPPING,4.4,210208,10000000,Free,Everyone,12.25585755287376,16.118095750958314,0.8500000000000001,0.6743529796361638,0.7777777825657402,0.76738
Governor of Poker 2 - OFFLINE POKER GAME,GAME,4.3,246538,5000000,Free,Teen,12.41527547496035,15.424948670398354,0.825,0.6831246180386752,0.7443300100968498,0.75082
8 Ball Pool,GAME,4.5,14198602,100000000,Free,Everyone,16.46865413745014,18.420680753952364,0.875,0.9061533181399348,0.888888889328545,0.89001
Game of Thrones: Conquest™,GAME,4.0,90218,1000000,Free,Teen,11.409995326884111,13.815511557963774,0.75,0.6278111762579051,0.666666714889415,0.68149
Alto's Adventure,GAME,4.6,515240,10000000,Free,Everyone,13.152390031351244,16.118095750958314,0.8999999999999999,0.7236828078912355,0.7777777825657402,0.80049
BM CRM,SHOPPING,4.3,0,5,Free,Everyone,0.0,1.791759469228055,0.825,0.0,0.0864612500384548,0.30382
Rope'n'Fly 4,GAME,4.1,234606,10000000,Free,Everyone,12.365667052778532,16.118095750958314,0.7749999999999999,0.680395018158044,0.7777777825657402,0.74439
Undertale AU Amino,SOCIAL,4.8,5369,50000,Free,Teen,8.58858318750291,10.819798284210286,0.95,0.4725688625507563,0.5221087433235612,0.64823
Weather Data CH,WEATHER,4.2,15,500,Paid,Everyone,2.772588722239781,6.2166061010848646,0.8,0.1525559070902885,0.2999819695263294,0.41751
English words application mikan,EDUCATION,4.7,9888,500000,Free,Everyone,9.19917830726999,13.122365377402328,0.925,0.5061655844928845,0.6332189858499012,0.68813
DS Tower Defence,GAME,3.2,768,100000,Free,Everyone,6.645090969505644,11.51293546492023,0.55,0.3656322599954465,0.5555560380757588,0.4904
Betul Ke Bohong Eh?,GAME,4.2,601,100000,Free,Everyone,6.400257445308821,11.51293546492023,0.8,0.3521608063787033,0.5555560380757588,0.56924
Messenger Lite: Free Calls & Messages,COMMUNICATION,4.4,1429035,100000000,Free,Everyone,14.172510649036948,18.420680753952364,0.8500000000000001,0.7798128155350771,0.888888889328545,0.83957
Camera MX - Free Photo & Video Camera,PHOTOGRAPHY,4.3,244371,10000000,Free,Everyone,12.40644693343158,16.118095750958314,0.825,0.6826388459692723,0.7777777825657402,0.76181
YouTube Studio,VIDEO_PLAYERS,4.3,436170,10000000,Free,Teen,12.985789647275,16.118095750958314,0.825,0.7145159695100238,0.7777777825657402,0.77243
Brick Breaker BR,GAME,5.0,7,5,Free,Everyone,2.0794415416798357,1.791759469228055,1.0,0.1144169303177164,0.0864612500384548,0.40029
Chrome Dev,COMMUNICATION,4.4,63543,5000000,Free,Everyone,11.059487858312968,15.424948670398354,0.8500000000000001,0.6085252344300109,0.7443300100968498,0.73429
REI – Shop Outdoor Gear,SHOPPING,4.4,3878,100000,Free,Everyone,8.263332667439967,11.51293546492023,0.8500000000000001,0.4546726315945448,0.5555560380757588,0.62008
Makeup Editor -Beauty Photo Editor & Selfie Camera,PHOTOGRAPHY,4.5,3378,1000000,Free,Mature 17+,8.12533508671429,13.815511557963774,0.875,0.4470796027637617,0.666666714889415,0.66292
The Video Messenger App,SOCIAL,4.4,1200,100000,Free,Everyone,7.0909098220799835,11.51293546492023,0.8500000000000001,0.3901625117803154,0.5555560380757588,0.59857
Fishdom,GAME,4.6,2157930,10000000,Free,Everyone,14.58466045023899,16.118095750958314,0.8999999999999999,0.8024904980471327,0.7777777825657402,0.82676
2-Player Co-op Zombie Shoot,GAME,4.2,33,1000,Free,Teen,3.5263605246161616,6.90875477931522,0.8,0.1940306271337705,0.3333815641482814,0.44247
Scoompa Video - Slideshow Maker and Video Editor,PHOTOGRAPHY,4.5,559931,10000000,Free,Everyone,13.235570626766858,16.118095750958314,0.875,0.7282596465273272,0.7777777825657402,0.79368
Q-See Plus,VIDEO_PLAYERS,2.2,32,5000,Free,Everyone,3.49650756146648,8.517393171418904,0.3,0.1923880301499115,0.41100631715213,0.30113
Bubble Shooter,GAME,4.5,148990,10000000,Free,Everyone,11.911641180418718,16.118095750958314,0.875,0.6554131922403662,0.7777777825657402,0.7694
BD Internet Packages (Updated),COMMUNICATION,4.0,474,50000,Free,Everyone,6.163314804034641,10.819798284210286,0.75,0.3391235321237786,0.5221087433235612,0.53708
Zombie Hunter King,GAME,4.3,10354,1000000,Free,Mature 17+,9.245224773829683,13.815511557963774,0.825,0.5086991952004408,0.666666714889415,0.66679
Dr. Driving 2,GAME,4.6,358633,10000000,Free,Everyone,12.790057648820984,16.118095750958314,0.8999999999999999,0.7037462248554235,0.7777777825657402,0.79384
Slickdeals: Coupons & Shopping,SHOPPING,4.5,33583,1000000,Free,Everyone,10.421805042060416,13.815511557963774,0.875,0.5734380685301546,0.666666714889415,0.70503
Trailer Addict Movie Trailers,ENTERTAINMENT,3.9,2646,100000,Free,Teen,7.881182202227102,11.51293546492023,0.725,0.4336455999263108,0.5555560380757588,0.5714
Access Point Names,COMMUNICATION,4.0,138,10000,Free,Everyone,4.9344739331306915,9.210440366976515,0.75,0.2715091282179116,0.4444492696759823,0.48865
Latest 2018 Home Designs,HOUSE_AND_HOME,4.2,174,10000,Free,Everyone,5.1647859739235145,9.210440366976515,0.8,0.2841815675217046,0.4444492696759823,0.50954
Five Nights at Freddy's 4 Demo,GAME,4.4,889425,10000000,Free,Teen,13.698331589822368,16.118095750958314,0.8500000000000001,0.7537221025773823,0.7777777825657402,0.79383
